"","run_id","condition","view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","response","question_order","stimulus","slider_start","recorded_at","user_agent","device","browser","browser_version","platform","platform_version","source_code_version","fbclid"
"2027","18","1","""","3357","survey-text","3","43181","0.0-3.0","{""Q0"":""sdf""}","""","""","""","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2028","18","1","""","1233","survey-text","4","44419","0.0-4.0","{""Q0"":""sdf""}","""","""","""","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2029","18","1","[{""page_index"":0,""viewing_time"":1114}]","1115","instructions","5","45535","0.0-5.0","""","""","""","""","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2030","18","1","""","14857","survey-likert","6","60401","0.0-6.0","{""ap_people_all"":7,""re_people_al"":7,""ap_impaired"":7,""ap_better_others"":7,""ap_normal"":7,""rp_better_others"":7,""rp_tonedeaf"":7,""rp_impaired"":7,""rp_trained_ap"":7,""ap_override"":7,""ap_tonedeaf"":7,""rp_normal"":7,""ap_trained_ap"":7,""rp_override"":7}","[7,0,8,13,12,6,4,1,3,9,11,5,10,2]","""","""","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2031","18","1","[{""page_index"":0,""viewing_time"":1019}]","1019","instructions","7","61423","0.0-7.0","""","""","""","""","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2032","18","1","[{""page_index"":0,""viewing_time"":798}]","799","instructions","8","62224","0.0-8.0","""","""","""","""","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2033","18","1","[{""page_index"":0,""viewing_time"":1350}]","1351","instructions","9","63576","0.0-9.0","""","""","""","""","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2034","18","1","""","2985","survey-likert","10","66564","0.0-10.0","{""rp_ac_rate"":2}","[0]","""","""","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2035","18","1","""","1895","html-slider-response","11","68465","0.0-11.0","78","""","<p></p>","50","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2036","18","1","""","1480","survey-likert","12","69948","0.0-12.0","{""rp_ac_rate"":3}","[0]","""","""","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2037","18","1","""","1989","html-slider-response","13","71937","0.0-13.0","69","""","<p></p>","50","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2038","18","1","""","4746","survey-likert","14","76687","0.0-14.0","{""often"":5,""rp"":5}","[0,1,2,3]","""","""","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2039","18","1","""","2513","survey-text","15","79207","0.0-15.0","{""Q0"":""}","""","""","""","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2040","18","1","""","9258","survey-likert","16","88469","0.0-16.0","{""rp_ac_rate"":8}","[0,1,2,3,4]","""","""","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2041","18","1","""","981","survey-text","17","89456","0.0-17.0","{""Q0"":""}","""","""","""","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2042","18","1","""","1234","survey-likert","18","90693","0.0-18.0","{""rp_ac_rate"":""}","[0,1,2,3,4]","""","""","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2043","18","1","""","897","survey-text","19","91595","0.0-19.0","{""Q0"":""}","""","""","""","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2044","18","1","""","914","survey-likert","20","92510","0.0-20.0","{""rp_ac_rate"":""}","[0,1,2,3,4]","""","""","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2045","18","1","""","933","survey-text","21","93448","0.0-21.0","{""Q0"":""}","""","""","""","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2046","18","1","""","888","survey-likert","22","94340","0.0-22.0","{""rp_ac_rate"":""}","[0,1,2,3,4]","""","""","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2047","18","1","""","871","survey-text","23","95218","0.0-23.0","{""Q0"":""}","""","""","""","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2048","18","1","""","1010","survey-likert","24","96230","0.0-24.0","{""rp_ac_rate"":""}","[0,1,2,3,4]","""","""","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2049","18","1","[{""page_index"":0,""viewing_time"":1380}]","1380","instructions","25","97612","0.0-25.0","""","""","""","""","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2050","18","1","""","1415","survey-text","26","99031","0.0-26.0","{""Q0"":""}","""","""","""","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2051","18","1","""","8776","survey-likert","27","107810","0.0-27.0","{""rp_ac_rate"":8}","[0,1,2,3,4]","""","""","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2052","18","1","""","971","survey-text","28","108787","0.0-28.0","{""Q0"":""}","""","""","""","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2053","18","1","""","898","survey-likert","29","109687","0.0-29.0","{""rp_ac_rate"":""}","[0,1,2,3,4]","""","""","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2054","18","1","""","853","survey-text","30","110544","0.0-30.0","{""Q0"":""}","""","""","""","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2055","18","1","""","957","survey-likert","31","111504","0.0-31.0","{""rp_ac_rate"":""}","[0,1,2,3,4]","""","""","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2056","18","1","""","884","survey-text","32","112392","0.0-32.0","{""Q0"":""}","""","""","""","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2057","18","1","""","898","survey-likert","33","113293","0.0-33.0","{""rp_ac_rate"":""}","[0,1,2,3,4]","""","""","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2058","18","1","""","872","survey-text","34","114174","0.0-34.0","{""Q0"":""}","""","""","""","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2059","18","1","""","1041","survey-likert","35","115219","0.0-35.0","{""rp_ac_rate"":""}","[0,1,2,3,4]","""","""","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2060","18","1","""","1365","survey-text","36","116589","0.0-36.0","{""Q0"":""}","""","""","""","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2061","18","1","""","3883","html-slider-response","37","120475","0.0-37.0","76","""","<p></p>","50","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2062","18","1","""","3098","survey-text","38","123579","0.0-38.0","{""Q0"":""dsf""}","""","""","""","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2063","18","1","""","927","survey-text","39","124510","0.0-39.0","{""Q0"":""sdf""}","""","""","""","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2064","18","1","""","2527","html-slider-response","40","127038","0.0-40.0","24","""","<p></p>","50","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2065","18","1","[{""page_index"":0,""viewing_time"":1074}]","1074","instructions","41","128115","0.0-41.0","""","""","""","""","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2066","18","1","[{""page_index"":0,""viewing_time"":954}]","955","instructions","42","129070","0.0-42.0","""","""","""","""","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2067","18","1","""","42991","survey-multi-select","43","172069","0.0-43.0","{""Colors"":[""No Response""]}","[0]","""","""","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2068","18","1","""","2948","survey-text","44","175024","0.0-44.0","{""Q0"":""k""}","""","""","""","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2069","18","1","""","2565","survey-multi-select","45","177593","0.0-45.0","{""Colors"":[""No Response""]}","[0]","""","""","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2070","18","1","""","2008","survey-text","46","179608","0.0-46.0","{""Q0"":""k""}","""","""","""","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2071","18","1","""","5938","survey-multi-select","47","185549","0.0-47.0","{""Colors"":[""NASM-accredited music program""]}","[0]","""","""","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2072","18","1","""","4022","survey-multi-select","48","189577","0.0-48.0","{""Colors"":[""I am not currently employed as a teacher""]}","[0]","""","""","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2073","18","1","[{""page_index"":0,""viewing_time"":948}]","948","instructions","49","190526","0.0-49.0","""","""","""","""","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2074","18","1","""","3725","survey-text","50","194254","0.0-50.0","{""Q0"":""6""}","""","""","""","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2075","18","1","""","6134","survey-multi-select","51","200395","0.0-51.0","{""Colors"":[""Curwen or Kodaly hand symbols""]}","[0]","""","""","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2076","18","1","""","3516","survey-multi-select","52","203917","0.0-52.0","{""Colors"":[""Fixed Do without inflections""]}","[0]","""","""","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2077","18","1","""","3654","survey-multi-select","53","207580","0.0-53.0","{""Colors"":[""Moveable-Do (Do-based minor)""]}","[0]","""","""","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2078","18","1","""","14751","survey-multi-select","54","222336","0.0-54.0","{""Colors"":[""Moveable-Do (Do-based minor)""]}","[0]","""","""","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2079","18","1","""","3210","survey-text","55","225553","0.0-55.0","{""Q0"":""k""}","""","""","""","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2080","18","1","""","13928","survey-multi-choice","56","239487","0.0-56.0","{""theory_track"":""Not Applicable"",""pitch_mem"":""Not Applicable"",""score_transp"":""Not Applicable""}","[0,1,2]","""","""","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2081","18","1","""","6233","survey-multi-select","57","245728","0.0-57.0","{""Colors"":[""I do not currently teach""]}","[0]","""","""","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2082","18","1","""","2303","survey-text","58","248034","0.0-58.0","{""Q0"":""l""}","""","""","""","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2083","18","1","""","14939","survey-multi-select","59","262983","0.0-59.0","{""Colors"":[""Perfomer's Certificate/Graduate Performance Diploma""]}","[0]","""","""","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2084","18","1","""","2237","survey-multi-select","60","265225","0.0-60.0","{""Colors"":[""Full-time tenure eligible""]}","[0]","""","""","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2085","18","1","""","2209","survey-multi-select","61","267442","0.0-61.0","{""Colors"":[""Graduate degree in performance""]}","[0]","""","""","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2086","18","1","""","3391","survey-text","62","270837","0.0-62.0","{""Q0"":""d""}","""","""","""","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2087","18","1","""","1748","survey-text","63","272591","0.0-63.0","{""Q0"":""}","""","""","""","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2088","18","1","""","1678","survey-text","64","274275","0.0-64.0","{""Q0"":""}","""","""","""","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2089","18","1","[{""page_index"":0,""viewing_time"":932}]","932","instructions","65","275211","0.0-65.0","""","""","""","""","2021-11-11 13:40:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0","Macintosh","Firefox","94.0","OS X","10.15","8f8fbc6ef03fcbbd2622e55cc1f13f7b",""
"2090","1707","1","[{""page_index"":0,""viewing_time"":29577.4},{""page_index"":1,""viewing_time"":24606.199999999997},{""page_index"":2,""viewing_time"":6100.5}]","60284.5","instructions","0","60293","0.0-0.0","""","""","""","""","2022-01-30 01:05:17","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18363","WebKit","Edge","18.18363","Windows","10.0","447d70a80c75dce987d9c5508038710f",""
"2091","1707","1","[{""page_index"":0,""viewing_time"":155884.3}]","155884.6","instructions","1","216187","0.0-1.0","""","""","""","""","2022-01-30 01:05:17","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18363","WebKit","Edge","18.18363","Windows","10.0","447d70a80c75dce987d9c5508038710f",""
"2092","1707","1","""","1602275.1","survey-likert","2","1818476","0.0-2.0","{""rp_produce_440_09"":6,""rp_id_interval_04"":5,""ap_name_abref_25"":6,""rp_id_44_08"":5,""ap_name_relation_20"":5,""ap_produce_440_24"":6,""ap_produce_tonality_17"":3,""ap_perceive_same_21"":2,""ap_remember_group_27"":3,""ap_lose_28"":3,""rp_produce_interval_05"":6,""ap_id_interval_18"":3,""ap_to_rp_22"":5,""rp_name_abref_10"":1,""rp_remember_group_12"":4,""rp_to_ap_14"":4,""rp_lose_13"":3,""ap_produce_abref_26"":6,""ap_produce_interval_19"":4,""ap_id_440_23"":6,""rp_produce_tonality_02"":6,""rp_name_relation_06"":6,""rp_ref_tonal_01"":4,""ap_ref_tonal_16"":6,""ap_ref_tonal_03"":0,""rp_perceive_same_07"":6,""rp_produce_abref_11"":1,""ap_ref_tonal_15"":1}","[8,3,24,7,19,23,16,20,26,27,4,17,21,9,11,13,12,25,18,22,1,5,0,15,2,6,10,14]","""","""","2022-01-30 01:05:17","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18363","WebKit","Edge","18.18363","Windows","10.0","447d70a80c75dce987d9c5508038710f",""
"2093","1707","1","""","10278","survey-text","3","1828806","0.0-3.0","{""Q0"":""Not Applicable""}","""","""","""","2022-01-30 01:05:17","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18363","WebKit","Edge","18.18363","Windows","10.0","447d70a80c75dce987d9c5508038710f",""
"2094","1707","1","""","8978.200000000186","survey-text","4","1837790","0.0-4.0","{""Q0"":""Not Applicable""}","""","""","""","2022-01-30 01:05:17","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18363","WebKit","Edge","18.18363","Windows","10.0","447d70a80c75dce987d9c5508038710f",""
"2095","1707","1","[{""page_index"":0,""viewing_time"":1115.5}]","1115.7999999998137","instructions","5","1838909","0.0-5.0","""","""","""","""","2022-01-30 01:05:17","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18363","WebKit","Edge","18.18363","Windows","10.0","447d70a80c75dce987d9c5508038710f",""
"2096","1707","1","""","472517.8999999999","survey-likert","6","2311432","0.0-6.0","{""ap_normal_13"":3,""ap_better_others_14"":6,""ap_trained_ap_11"":4,""rp_trained_ap_4"":4,""ap_people_all_8"":1,""ap_tonedeaf_12"":0,""rp_better_others_7"":6,""re_people_al_1"":3,""rp_override_3"":4,""ap_override_10"":5,""ap_impaired_9"":0,""rp_normal_6"":6,""rp_impaired_2"":5,""rp_tonedeaf_5"":3}","[12,13,10,3,7,11,6,0,2,9,8,5,1,4]","""","""","2022-01-30 01:05:17","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18363","WebKit","Edge","18.18363","Windows","10.0","447d70a80c75dce987d9c5508038710f",""
"2097","1707","1","[{""page_index"":0,""viewing_time"":2102.399999999907}]","2102.6999999997206","instructions","7","2313540","0.0-7.0","""","""","""","""","2022-01-30 01:05:17","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18363","WebKit","Edge","18.18363","Windows","10.0","447d70a80c75dce987d9c5508038710f",""
