run_id,condition,view_history,rt,trial_type,trial_index,time_elapsed,internal_node_id,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version,source_code_version,response,question_order,stimulus,slider_start,fbclid
1,1,"[{""page_index"":0,""viewing_time"":3609.5},{""page_index"":1,""viewing_time"":1141},{""page_index"":2,""viewing_time"":1284.2000000476837}]",6036,instructions,0,6046,0.0-0.0,2021-10-22 16:51:39,176.26.232.213,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36",Macintosh,Chrome,94.0.4606.81,OS X,10_15_7,8f8fbc6ef03fcbbd2622e55cc1f13f7b
100,1,"[{""page_index"":0,""viewing_time"":14897.80000000447},{""page_index"":1,""viewing_time"":1617.8999999985099},{""page_index"":2,""viewing_time"":946.3999999985099}]",17469.80000000447,instructions,0,17909,0.0-0.0,2021-11-27 18:12:43,176.26.232.213,"Mozilla/5.0 (Linux; Android 12; Pixel 3a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Mobile Safari/537.36",Pixel,Chrome,96.0.4664.45,AndroidOS,12,447d70a80c75dce987d9c5508038710f,"""",""""
100,1,"[{""page_index"":0,""viewing_time"":965.2000000029802}]",966.1000000014901,instructions,1,18897,0.0-1.0,2021-11-27 18:12:43,176.26.232.213,"Mozilla/5.0 (Linux; Android 12; Pixel 3a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Mobile Safari/537.36",Pixel,Chrome,96.0.4664.45,AndroidOS,12,447d70a80c75dce987d9c5508038710f,"""",""""
100,1,"""",44798.70000000298,survey-likert,2,63735,0.0-2.0,2021-11-27 18:12:43,176.26.232.213,"Mozilla/5.0 (Linux; Android 12; Pixel 3a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Mobile Safari/537.36",Pixel,Chrome,96.0.4664.45,AndroidOS,12,447d70a80c75dce987d9c5508038710f,"{""rp_produce_abref_11"":7,""ap_id_interval_18"":7,""ap_name_abref_25"":7,""rp_produce_interval_05"":7,""rp_id_interval_04"":7,""rp_lose_13"":7,""ap_name_relation_20"":7,""ap_remember_group_27"":6,""ap_perceive_same_21"":7,""rp_remember_group_12"":6,""ap_produce_interval_19"":7,""rp_to_ap_14"":6,""rp_id_44_08"":7,""ap_to_rp_22"":6,""ap_lose_28"":6,""rp_perceive_same_07"":6,""rp_name_relation_06"":7,""ap_produce_abref_26"":6,""ap_ref_tonal_03"":6,""ap_produce_tonality_17"":7,""ap_produce_440_24"":7,""rp_name_abref_10"":7,""rp_ref_tonal_01"":7,""rp_produce_tonality_02"":7,""rp_produce_440_09"":7,""ap_id_440_23"":7,""ap_ref_tonal_16"":7,""ap_ref_tonal_15"":7}","[10,17,24,4,3,12,19,26,20,11,18,13,7,21,27,6,5,25,2,16,23,9,0,1,8,22,15,14]"
100,1,"""",13040.5,survey-text,3,76802,0.0-3.0,2021-11-27 18:12:43,176.26.232.213,"Mozilla/5.0 (Linux; Android 12; Pixel 3a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Mobile Safari/537.36",Pixel,Chrome,96.0.4664.45,AndroidOS,12,447d70a80c75dce987d9c5508038710f,"{""Q0"":""Poooop\n""}",""""
100,1,"""",21766.40000000596,survey-text,4,98575,0.0-4.0,2021-11-27 18:12:43,176.26.232.213,"Mozilla/5.0 (Linux; Android 12; Pixel 3a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Mobile Safari/537.36",Pixel,Chrome,96.0.4664.45,AndroidOS,12,447d70a80c75dce987d9c5508038710f,"{""Q0"":""Ppooooooop""}",""""
1037,1,"[{""page_index"":0,""viewing_time"":4321.5},{""page_index"":1,""viewing_time"":10111},{""page_index"":2,""viewing_time"":2239.8000000715256}]",16673.700000047684,instructions,0,16705,0.0-0.0,2021-12-02 16:42:52,173.75.43.62,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.55 Safari/537.36",Macintosh,Chrome,96.0.4664.55,OS X,10_15_7,447d70a80c75dce987d9c5508038710f,"""","""","""",""""
1037,1,"[{""page_index"":0,""viewing_time"":1354.1999999284744}]",1354.6000000238419,instructions,1,18064,0.0-1.0,2021-12-02 16:42:52,173.75.43.62,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.55 Safari/537.36",Macintosh,Chrome,96.0.4664.55,OS X,10_15_7,447d70a80c75dce987d9c5508038710f,"""","""","""",""""
1037,1,"""",238308.69999992847,survey-likert,2,256389,0.0-2.0,2021-12-02 16:42:52,173.75.43.62,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.55 Safari/537.36",Macintosh,Chrome,96.0.4664.55,OS X,10_15_7,447d70a80c75dce987d9c5508038710f,"{""ap_produce_440_24"":4,""ap_lose_28"":7,""rp_lose_13"":5,""rp_to_ap_14"":0,""ap_to_rp_22"":0,""rp_name_abref_10"":0,""ap_id_interval_18"":0,""rp_ref_tonal_01"":4,""rp_produce_abref_11"":0,""ap_name_abref_25"":6,""rp_perceive_same_07"":4,""ap_produce_interval_19"":0,""ap_ref_tonal_16"":4,""rp_name_relation_06"":6,""ap_name_relation_20"":0,""rp_produce_tonality_02"":4,""rp_id_44_08"":0,""rp_id_interval_04"":5,""ap_produce_tonality_17"":0,""rp_produce_interval_05"":4,""ap_produce_abref_26"":5,""rp_produce_440_09"":1,""rp_remember_group_12"":1,""ap_id_440_23"":5,""ap_ref_tonal_15"":0,""ap_ref_tonal_03"":2,""ap_perceive_same_21"":0,""ap_remember_group_27"":4}","[23,27,12,13,21,9,17,0,10,24,6,18,15,5,19,1,7,3,16,4,25,8,11,22,14,2,20,26]","""",""""
1037,1,"""",94040.5,survey-text,3,350455,0.0-3.0,2021-12-02 16:42:52,173.75.43.62,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.55 Safari/537.36",Macintosh,Chrome,96.0.4664.55,OS X,10_15_7,447d70a80c75dce987d9c5508038710f,"{""Q0"":""Relative pitch is the ability to identify intervals, scale degrees, etc. once given a reference tone. Unlike absolute pitch, it can be learned (I've seen people experiment with trying to memorize a reference tone like A440 but I haven't seen it work).""}","""","""",""""
1037,1,"""",14637.399999976158,survey-text,4,365095,0.0-4.0,2021-12-02 16:42:52,173.75.43.62,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.55 Safari/537.36",Macintosh,Chrome,96.0.4664.55,OS X,10_15_7,447d70a80c75dce987d9c5508038710f,"{""Q0"":""Absolute pitch is the ability to identify a pitch when heard.""}","""","""",""""
1037,1,"[{""page_index"":0,""viewing_time"":1902.2000000476837}]",1902.7000000476837,instructions,5,367000,0.0-5.0,2021-12-02 16:42:52,173.75.43.62,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.55 Safari/537.36",Macintosh,Chrome,96.0.4664.55,OS X,10_15_7,447d70a80c75dce987d9c5508038710f,"""","""","""",""""
1037,1,"""",104591.80000007153,survey-likert,6,471643,0.0-6.0,2021-12-02 16:42:52,173.75.43.62,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.55 Safari/537.36",Macintosh,Chrome,96.0.4664.55,OS X,10_15_7,447d70a80c75dce987d9c5508038710f,"{""rp_normal_6"":3,""rp_tonedeaf_5"":6,""ap_override_10"":5,""ap_tonedeaf_12"":0,""re_people_al_1"":1,""rp_better_others_7"":6,""ap_people_all_8"":0,""ap_trained_ap_11"":0,""ap_normal_13"":0,""rp_trained_ap_4"":0,""ap_impaired_9"":6,""rp_impaired_2"":3,""ap_better_others_14"":6,""rp_override_3"":4}","[5,4,9,11,0,6,7,10,12,3,8,1,13,2]","""",""""
1037,1,"[{""page_index"":0,""viewing_time"":3259.9000000953674}]",3260.7000000476837,instructions,7,474909,0.0-7.0,2021-12-02 16:42:52,173.75.43.62,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.55 Safari/537.36",Macintosh,Chrome,96.0.4664.55,OS X,10_15_7,447d70a80c75dce987d9c5508038710f,"""","""","""",""""
1037,1,"[{""page_index"":0,""viewing_time"":1990.5}]",1991.3000000715256,instructions,8,476902,0.0-8.0,2021-12-02 16:42:52,173.75.43.62,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.55 Safari/537.36",Macintosh,Chrome,96.0.4664.55,OS X,10_15_7,447d70a80c75dce987d9c5508038710f,"""","""","""",""""
1037,1,"""",15564.299999952316,html-slider-response,9,492471,0.0-9.0,2021-12-02 16:42:52,173.75.43.62,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.55 Safari/537.36",Macintosh,Chrome,96.0.4664.55,OS X,10_15_7,447d70a80c75dce987d9c5508038710f,30,"""",<p></p>,50
1037,1,"""",4357.100000023842,html-slider-response,10,496830,0.0-10.0,2021-12-02 16:42:52,173.75.43.62,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.55 Safari/537.36",Macintosh,Chrome,96.0.4664.55,OS X,10_15_7,447d70a80c75dce987d9c5508038710f,0,"""",<p></p>,50
103,1,"[{""page_index"":0,""viewing_time"":39738.20000000298},{""page_index"":1,""viewing_time"":18431.5},{""page_index"":2,""viewing_time"":3031.2999999970198}]",61202.90000000596,instructions,0,61216,0.0-0.0,2021-11-27 18:18:33,104.152.97.73,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,OS X,10_15_7,447d70a80c75dce987d9c5508038710f,,,,,IwAR27tsA44VlQCDgWFj6F_K7WzleawBA5fNecK13UV4mjy55E5n6xVqO1ufs
1028,1,"[{""page_index"":0,""viewing_time"":13513.899999856949},{""page_index"":1,""viewing_time"":3825},{""page_index"":2,""viewing_time"":1834.1000001430511}]",19173.599999904633,instructions,0,19190,0.0-0.0,2021-12-02 15:55:37,73.51.83.142,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Macintosh,Chrome,95.0.4638.69,OS X,10_15_7,447d70a80c75dce987d9c5508038710f,,,,,
1052,1,"[{""page_index"":0,""viewing_time"":128665},{""page_index"":1,""viewing_time"":16621},{""page_index"":2,""viewing_time"":4494}]",149782,instructions,0,149793,0.0-0.0,2021-12-02 17:58:44,160.72.231.4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Macintosh,Safari,13.1.1,OS X,10_15_5,447d70a80c75dce987d9c5508038710f,,,,,
1111,1,"[{""page_index"":0,""viewing_time"":13753.099999904633},{""page_index"":1,""viewing_time"":2590.5999999046326},{""page_index"":2,""viewing_time"":4423.5}]",20769.599999904633,instructions,0,20972,0.0-0.0,2021-12-04 05:45:28,98.230.41.36,"Mozilla/5.0 (Linux; Android 9; SM-G950U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.85 Mobile Safari/537.36",WebKit,Chrome,94.0.4606.85,AndroidOS,9,447d70a80c75dce987d9c5508038710f,,,,,
1149,1,"[{""page_index"":0,""viewing_time"":13203},{""page_index"":1,""viewing_time"":5242},{""page_index"":2,""viewing_time"":2887}]",21333,instructions,0,21338,0.0-0.0,2021-12-07 02:32:25,119.236.48.71,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0,Macintosh,Firefox,94.0,OS X,10.15,447d70a80c75dce987d9c5508038710f,"""","""",,,
1149,1,"[{""page_index"":0,""viewing_time"":2217}]",2217,instructions,1,23558,0.0-1.0,2021-12-07 02:32:25,119.236.48.71,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0,Macintosh,Firefox,94.0,OS X,10.15,447d70a80c75dce987d9c5508038710f,"""","""",,,
1149,1,"""",859592,survey-likert,2,883163,0.0-2.0,2021-12-07 02:32:25,119.236.48.71,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0,Macintosh,Firefox,94.0,OS X,10.15,447d70a80c75dce987d9c5508038710f,"{""rp_name_abref_10"":0,""ap_produce_abref_26"":6,""ap_produce_440_24"":5,""ap_id_440_23"":5,""rp_produce_interval_05"":5,""rp_produce_440_09"":0,""ap_lose_28"":6,""ap_ref_tonal_03"":0,""rp_remember_group_12"":1,""rp_to_ap_14"":0,""ap_produce_interval_19"":1,""ap_remember_group_27"":3,""rp_name_relation_06"":0,""ap_ref_tonal_15"":0,""rp_id_44_08"":1,""rp_id_interval_04"":6,""ap_name_relation_20"":6,""rp_perceive_same_07"":6,""ap_ref_tonal_16"":6,""rp_lose_13"":6,""ap_id_interval_18"":0,""rp_produce_abref_11"":0,""ap_to_rp_22"":4,""ap_perceive_same_21"":0,""ap_produce_tonality_17"":0,""rp_produce_tonality_02"":6,""ap_name_abref_25"":6,""rp_ref_tonal_01"":6}","[9,25,23,22,4,8,27,2,11,13,18,26,5,14,7,3,19,6,15,12,17,10,21,20,16,1,24,0]",,,
1149,1,"""",16998,survey-text,3,900169,0.0-3.0,2021-12-07 02:32:25,119.236.48.71,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0,Macintosh,Firefox,94.0,OS X,10.15,447d70a80c75dce987d9c5508038710f,"{""Q0"":""Not applicable""}","""",,,
1149,1,"""",6836,survey-text,4,907009,0.0-4.0,2021-12-07 02:32:25,119.236.48.71,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0,Macintosh,Firefox,94.0,OS X,10.15,447d70a80c75dce987d9c5508038710f,"{""Q0"":""Not applicable""}","""",,,
1149,1,"[{""page_index"":0,""viewing_time"":1932}]",1932,instructions,5,908943,0.0-5.0,2021-12-07 02:32:25,119.236.48.71,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0,Macintosh,Firefox,94.0,OS X,10.15,447d70a80c75dce987d9c5508038710f,"""","""",,,
1149,1,"""",80645,survey-likert,6,989593,0.0-6.0,2021-12-07 02:32:25,119.236.48.71,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0,Macintosh,Firefox,94.0,OS X,10.15,447d70a80c75dce987d9c5508038710f,"{""ap_impaired_9"":6,""rp_better_others_7"":6,""ap_people_all_8"":0,""ap_tonedeaf_12"":0,""ap_trained_ap_11"":0,""rp_impaired_2"":0,""re_people_al_1"":4,""rp_override_3"":6,""rp_normal_6"":1,""ap_override_10"":6,""ap_normal_13"":0,""ap_better_others_14"":6,""rp_tonedeaf_5"":1,""rp_trained_ap_4"":5}","[8,6,7,11,10,1,0,2,5,9,12,13,4,3]",,,
1149,1,"[{""page_index"":0,""viewing_time"":3654}]",3654,instructions,7,993250,0.0-7.0,2021-12-07 02:32:25,119.236.48.71,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0,Macintosh,Firefox,94.0,OS X,10.15,447d70a80c75dce987d9c5508038710f,"""","""",,,
1149,1,"[{""page_index"":0,""viewing_time"":2534}]",2535,instructions,8,995785,0.0-8.0,2021-12-07 02:32:25,119.236.48.71,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0,Macintosh,Firefox,94.0,OS X,10.15,447d70a80c75dce987d9c5508038710f,"""","""",,,
1177,1,"[{""page_index"":0,""viewing_time"":12127},{""page_index"":1,""viewing_time"":5343.799999998882},{""page_index"":2,""viewing_time"":4472}]",21943.5,instructions,0,22080,0.0-0.0,2021-12-07 11:36:47,58.153.242.194,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.55 Safari/537.36",Macintosh,Chrome,96.0.4664.55,OS X,10_15_7,447d70a80c75dce987d9c5508038710f,,,,,
1174,1,"[{""page_index"":0,""viewing_time"":7458},{""page_index"":1,""viewing_time"":13134},{""page_index"":2,""viewing_time"":2659}]",23252,instructions,0,23259,0.0-0.0,2021-12-07 03:31:35,174.109.74.187,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_6,447d70a80c75dce987d9c5508038710f,"""","""","""","""",IwAR1fp_jrSOxxxzRIsHrzKR0qPyV67i5jxg7HGIT4Vi0hyrMtjFvFx_H1gFM
1174,1,"[{""page_index"":0,""viewing_time"":2136.9999999999964}]",2137.9999999999964,instructions,1,25411,0.0-1.0,2021-12-07 03:31:35,174.109.74.187,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_6,447d70a80c75dce987d9c5508038710f,"""","""","""","""",IwAR1fp_jrSOxxxzRIsHrzKR0qPyV67i5jxg7HGIT4Vi0hyrMtjFvFx_H1gFM
1174,1,"""",198359,survey-likert,2,223822,0.0-2.0,2021-12-07 03:31:35,174.109.74.187,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_6,447d70a80c75dce987d9c5508038710f,"{""ap_name_abref_25"":6,""ap_to_rp_22"":0,""ap_ref_tonal_15"":0,""rp_remember_group_12"":3,""ap_ref_tonal_03"":0,""ap_perceive_same_21"":0,""rp_name_relation_06"":6,""ap_lose_28"":1,""rp_perceive_same_07"":6,""rp_id_44_08"":0,""ap_id_440_23"":6,""ap_ref_tonal_16"":6,""rp_lose_13"":0,""rp_produce_440_09"":0,""ap_produce_tonality_17"":0,""rp_produce_tonality_02"":6,""ap_remember_group_27"":3,""rp_ref_tonal_01"":6,""rp_id_interval_04"":6,""ap_produce_interval_19"":3,""rp_produce_abref_11"":0,""rp_produce_interval_05"":3,""rp_to_ap_14"":0,""rp_name_abref_10"":0,""ap_produce_440_24"":0,""ap_name_relation_20"":0,""ap_id_interval_18"":3,""ap_produce_abref_26"":6}","[24,21,14,11,2,20,5,27,6,7,22,15,12,8,16,1,26,0,3,18,10,4,13,9,23,19,17,25]","""","""",IwAR1fp_jrSOxxxzRIsHrzKR0qPyV67i5jxg7HGIT4Vi0hyrMtjFvFx_H1gFM
1174,1,"""",17668,survey-text,3,241496,0.0-3.0,2021-12-07 03:31:35,174.109.74.187,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_6,447d70a80c75dce987d9c5508038710f,"{""Q0"":""N/A""}","""","""","""",IwAR1fp_jrSOxxxzRIsHrzKR0qPyV67i5jxg7HGIT4Vi0hyrMtjFvFx_H1gFM
1174,1,"""",18154,survey-text,4,259653,0.0-4.0,2021-12-07 03:31:35,174.109.74.187,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_6,447d70a80c75dce987d9c5508038710f,"{""Q0"":""N/A""}","""","""","""",IwAR1fp_jrSOxxxzRIsHrzKR0qPyV67i5jxg7HGIT4Vi0hyrMtjFvFx_H1gFM
1174,1,"[{""page_index"":0,""viewing_time"":3063.000000000058}]",3063.000000000058,instructions,5,262721,0.0-5.0,2021-12-07 03:31:35,174.109.74.187,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_6,447d70a80c75dce987d9c5508038710f,"""","""","""","""",IwAR1fp_jrSOxxxzRIsHrzKR0qPyV67i5jxg7HGIT4Vi0hyrMtjFvFx_H1gFM
1174,1,"""",110884.99999999994,survey-likert,6,373615,0.0-6.0,2021-12-07 03:31:35,174.109.74.187,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_6,447d70a80c75dce987d9c5508038710f,"{""rp_tonedeaf_5"":1,""rp_normal_6"":1,""rp_override_3"":3,""ap_tonedeaf_12"":0,""ap_override_10"":3,""ap_people_all_8"":0,""rp_impaired_2"":1,""rp_better_others_7"":6,""ap_normal_13"":0,""ap_better_others_14"":6,""re_people_al_1"":5,""ap_trained_ap_11"":0,""ap_impaired_9"":3,""rp_trained_ap_4"":5}","[4,5,2,11,9,7,1,6,12,13,0,10,8,3]","""","""",IwAR1fp_jrSOxxxzRIsHrzKR0qPyV67i5jxg7HGIT4Vi0hyrMtjFvFx_H1gFM
1174,1,"[{""page_index"":0,""viewing_time"":3730}]",3730,instructions,7,377352,0.0-7.0,2021-12-07 03:31:35,174.109.74.187,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_6,447d70a80c75dce987d9c5508038710f,"""","""","""","""",IwAR1fp_jrSOxxxzRIsHrzKR0qPyV67i5jxg7HGIT4Vi0hyrMtjFvFx_H1gFM
1174,1,"[{""page_index"":0,""viewing_time"":2542}]",2543,instructions,8,379897,0.0-8.0,2021-12-07 03:31:35,174.109.74.187,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_6,447d70a80c75dce987d9c5508038710f,"""","""","""","""",IwAR1fp_jrSOxxxzRIsHrzKR0qPyV67i5jxg7HGIT4Vi0hyrMtjFvFx_H1gFM
1174,1,"""",33875,html-slider-response,9,413774,0.0-9.0,2021-12-07 03:31:35,174.109.74.187,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_6,447d70a80c75dce987d9c5508038710f,49,"""",<p></p>,50,IwAR1fp_jrSOxxxzRIsHrzKR0qPyV67i5jxg7HGIT4Vi0hyrMtjFvFx_H1gFM
1174,1,"""",11139.999999999942,html-slider-response,10,424917,0.0-10.0,2021-12-07 03:31:35,174.109.74.187,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_6,447d70a80c75dce987d9c5508038710f,0,"""",<p></p>,50,IwAR1fp_jrSOxxxzRIsHrzKR0qPyV67i5jxg7HGIT4Vi0hyrMtjFvFx_H1gFM
12,1,"[{""page_index"":0,""viewing_time"":17194.099999999627},{""page_index"":1,""viewing_time"":3101.7999999998137},{""page_index"":2,""viewing_time"":2972.100000000559}]",23268.39999999944,instructions,0,23279,0.0-0.0,2021-11-22 05:35:14,8.9.94.78,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",WebKit,Chrome,96.0.4664.45,Windows,10.0,5e5968d22ea8ee3be719359476ffd399,,,,,
119,1,"[{""page_index"":0,""viewing_time"":28249},{""page_index"":1,""viewing_time"":19612},{""page_index"":2,""viewing_time"":3576}]",51443,instructions,0,51493,0.0-0.0,2021-11-27 19:32:42,107.77.200.106,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/19B74 [FBAN/FBIOS;FBDV/iPhone11,8;FBMD/iPhone;FBSN/iOS;FBSV/15.1;FBSS/2;FBID/phone;FBLC/en_US;FBOP/5]",iPhone,Mozilla,,iOS,15_1,447d70a80c75dce987d9c5508038710f,"""","""",,,IwAR2ilQJYVCx_XyoYd-aCsOZNgg903G6VWlGob16QPdI-UKIQ0O7CNoOOb7s
119,1,"[{""page_index"":0,""viewing_time"":1780.0000000000073}]",1781,instructions,1,53325,0.0-1.0,2021-11-27 19:32:42,107.77.200.106,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/19B74 [FBAN/FBIOS;FBDV/iPhone11,8;FBMD/iPhone;FBSN/iOS;FBSV/15.1;FBSS/2;FBID/phone;FBLC/en_US;FBOP/5]",iPhone,Mozilla,,iOS,15_1,447d70a80c75dce987d9c5508038710f,"""","""",,,IwAR2ilQJYVCx_XyoYd-aCsOZNgg903G6VWlGob16QPdI-UKIQ0O7CNoOOb7s
119,1,"""",246670,survey-likert,2,300065,0.0-2.0,2021-11-27 19:32:42,107.77.200.106,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/19B74 [FBAN/FBIOS;FBDV/iPhone11,8;FBMD/iPhone;FBSN/iOS;FBSV/15.1;FBSS/2;FBID/phone;FBLC/en_US;FBOP/5]",iPhone,Mozilla,,iOS,15_1,447d70a80c75dce987d9c5508038710f,"{""ap_ref_tonal_03"":2,""ap_id_440_23"":6,""rp_produce_interval_05"":7,""ap_id_interval_18"":3,""ap_produce_interval_19"":6,""ap_name_relation_20"":6,""rp_to_ap_14"":2,""ap_produce_tonality_17"":2,""rp_produce_tonality_02"":6,""rp_produce_440_09"":3,""ap_to_rp_22"":6,""rp_id_44_08"":2,""ap_remember_group_27"":2,""ap_ref_tonal_15"":2,""rp_name_relation_06"":2,""ap_perceive_same_21"":2,""rp_id_interval_04"":6,""ap_produce_abref_26"":6,""ap_lose_28"":5,""rp_remember_group_12"":6,""rp_perceive_same_07"":6,""ap_name_abref_25"":6,""ap_ref_tonal_16"":6,""rp_produce_abref_11"":1,""rp_lose_13"":5,""ap_produce_440_24"":6,""rp_name_abref_10"":1,""rp_ref_tonal_01"":6}","[2,22,4,17,18,19,13,16,1,8,21,7,26,14,5,20,3,25,27,11,6,24,15,10,12,23,9,0]",,,IwAR2ilQJYVCx_XyoYd-aCsOZNgg903G6VWlGob16QPdI-UKIQ0O7CNoOOb7s
